,period_open,period_close,shorts_count,long_value,short_value,long_exposure,pnl,capital_used,short_exposure,orders,transactions,returns,positions,gross_leverage,starting_exposure,net_leverage,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,ASSETME,CORR,algo_volatility,benchmark_period_return,benchmark_volatility,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label
2012-02-15 21:00:00+00:00,2012-02-15 14:31:00+00:00,2012-02-15 21:00:00+00:00,0,2352.0,0.0,2352.0,30.09999999999991,0.0,0.0,"[{'id': '10a78955385f4d6b9b983a3e843be888', 'dt': Timestamp('2012-02-15 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-02-15 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.024348495732137376,"[{'sid': Equity(2862 [TSLA]), 'amount': 70, 'cost_basis': 30.09604, 'last_sale_price': 33.6}]",1.8573562996913882,2321.9,1.8573562996913882,2352.0,2321.9,2352.0,-1085.684,-1085.684,1266.316,1,33.6,0.7807471351738496,0.5289916007658622,0.0,0.0,0.26631599999999955,,,3.895515552657329,6.936728908479084,-0.0867006551088109,1.9948392582899912,0.0,0.0,31,2012-02
2012-02-16 21:00:00+00:00,2012-02-16 14:31:00+00:00,2012-02-16 21:00:00+00:00,0,2734.4,0.0,2734.4,40.41910000000007,-341.9809000000005,0.0,"[{'id': '10a78955385f4d6b9b983a3e843be888', 'dt': Timestamp('2012-02-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-02-15 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '35eccf3952bd4c48bc48325c2872040d', 'dt': Timestamp('2012-02-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-02-16 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 10, 'dt': Timestamp('2012-02-16 21:00:00+0000', tz='UTC'), 'price': 34.19709, 'order_id': '10a78955385f4d6b9b983a3e843be888', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.031918652216350374,"[{'sid': Equity(2862 [TSLA]), 'amount': 80, 'cost_basis': 30.60879625, 'last_sale_price': 34.18}]",2.0925434695983904,2352.0,2.0925434695983904,2734.4,2352.0,2734.4,-1085.684,-1427.6649,1306.7351,1,34.18,0.9150780835591826,0.5246370234800217,0.0,0.0,0.30673509999999937,,,4.284214751568324,7.687149249585947,-0.0867006551088109,2.0925434695983904,0.0,0.0,32,2012-02
2012-02-17 21:00:00+00:00,2012-02-17 14:31:00+00:00,2012-02-17 21:00:00+00:00,0,3147.2999999999997,0.0,3147.2999999999997,63.01514999999972,-349.88485000000037,0.0,"[{'id': '35eccf3952bd4c48bc48325c2872040d', 'dt': Timestamp('2012-02-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-02-16 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3d750841807a403483fd0ea191fec612', 'dt': Timestamp('2012-02-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-02-17 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 10, 'dt': Timestamp('2012-02-17 21:00:00+0000', tz='UTC'), 'price': 34.987485, 'order_id': '35eccf3952bd4c48bc48325c2872040d', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.04822335452686599,"[{'sid': Equity(2862 [TSLA]), 'amount': 90, 'cost_basis': 31.095428333333338, 'last_sale_price': 34.97}]",2.297718142413188,2734.4,2.297718142413188,3147.2999999999997,2734.4,3147.2999999999997,-1427.6649,-1777.54975,1369.7502499999998,1,34.97,0.9999962650565488,0.527673541423127,0.0,0.0,0.36975024999999895,,,4.828360164942664,8.848753618431884,-0.0867006551088109,2.297718142413188,0.0,0.0,33,2012-02
2012-02-21 21:00:00+00:00,2012-02-21 14:31:00+00:00,2012-02-21 21:00:00+00:00,0,3450.0,0.0,3450.0,-42.482499999999845,-345.18250000000035,0.0,"[{'id': '3d750841807a403483fd0ea191fec612', 'dt': Timestamp('2012-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-02-17 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 10, 'dt': Timestamp('2012-02-21 21:00:00+0000', tz='UTC'), 'price': 34.51725, 'order_id': '3d750841807a403483fd0ea191fec612', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.031014778058992665,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 31.43771050000001, 'last_sale_price': 34.5}]",2.599324815961211,3147.2999999999997,2.599324815961211,3450.0,3147.2999999999997,3450.0,-1777.54975,-2122.73225,1327.26775,1,34.5,0.3203910888592549,0.531542214503132,0.0,0.0,0.3272677499999992,,,4.219774791822181,7.578643673529983,-0.0867006551088109,2.599324815961211,0.0,0.0,34,2012-02
2012-02-22 21:00:00+00:00,2012-02-22 14:31:00+00:00,2012-02-22 21:00:00+00:00,0,3422.0,0.0,3422.0,-28.0,0.0,0.0,[],[],-0.021095969520844693,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 31.43771050000001, 'last_sale_price': 34.22}]",2.6337912258654925,3450.0,2.6337912258654925,3422.0,3450.0,3422.0,-2122.73225,-2122.73225,1299.26775,1,34.22,-0.5308841794501471,0.5298167534918211,0.0,0.0,0.29926774999999917,,,3.8258738699943255,6.8216333565385945,-0.0867006551088109,2.6337912258654925,0.0,0.0,35,2012-02
2012-02-23 21:00:00+00:00,2012-02-23 14:31:00+00:00,2012-02-23 21:00:00+00:00,0,3453.0,0.0,3453.0,31.0,0.0,0.0,[],[],0.02385959322087383,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 31.43771050000001, 'last_sale_price': 34.53}]",2.595718042476787,3422.0,2.595718042476787,3453.0,3422.0,3453.0,-2122.73225,-2122.73225,1330.26775,1,34.53,0.057357052264860486,0.523866991155924,0.0,0.0,0.3302677499999991,,,4.0806604935733155,7.296267774288113,-0.0867006551088109,2.6337912258654925,0.0,0.0,36,2012-02
2012-02-24 21:00:00+00:00,2012-02-24 14:31:00+00:00,2012-02-24 21:00:00+00:00,0,3375.0,0.0,3375.0,-78.0,0.0,0.0,"[{'id': '629c8accd71249e5bd3e856a02c193c4', 'dt': Timestamp('2012-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-02-24 21:00:00+0000', tz='UTC'), 'amount': -100, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],-0.05863481242779889,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 31.43771050000001, 'last_sale_price': 33.75}]",2.695110530475611,3453.0,2.695110530475611,3375.0,3453.0,3375.0,-2122.73225,-2122.73225,1252.26775,1,33.75,-0.8506179876903209,0.5454307995345549,0.0,0.0,0.252267749999999,,,3.081227564367397,5.139219665778104,-0.0867006551088109,2.695110530475611,0.0,0.0,37,2012-02
2012-02-27 21:00:00+00:00,2012-02-27 14:31:00+00:00,2012-02-27 21:00:00+00:00,0,0.0,0.0,0.0,-14.780999999999949,3360.219,0.0,"[{'id': '629c8accd71249e5bd3e856a02c193c4', 'dt': Timestamp('2012-02-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-02-24 21:00:00+0000', tz='UTC'), 'amount': -100, 'filled': -100, 'commission': 0.1, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -100, 'dt': Timestamp('2012-02-27 21:00:00+0000', tz='UTC'), 'price': 33.60319, 'order_id': '629c8accd71249e5bd3e856a02c193c4', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.011803386296580731,[],0.0,3375.0,0.0,0.0,3375.0,0.0,-2122.73225,1237.48675,1237.48675,0,33.62,0.24772982763620888,0.5401085574602916,0.0,0.0,0.23748674999999908,,,2.8847813702762135,4.80729040488887,-0.09656030360279187,2.695110530475611,0.0,0.0,38,2012-02
2012-02-28 21:00:00+00:00,2012-02-28 14:31:00+00:00,2012-02-28 21:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1237.48675,1237.48675,1237.48675,0,33.81,0.0770533420425531,0.533186176388691,0.0,0.0,0.23748674999999908,,,2.847305528896811,4.745258252418233,-0.09656030360279187,2.695110530475611,0.0,0.0,39,2012-02
2012-02-29 21:00:00+00:00,2012-02-29 14:31:00+00:00,2012-02-29 21:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1237.48675,1237.48675,1237.48675,0,33.410000000000004,-0.9717066899279934,0.5265232403017436,0.0,0.0,0.23748674999999908,,,2.811253589519659,4.685567093222523,-0.09656030360279187,2.695110530475611,0.0,0.0,40,2012-02
2012-03-01 21:00:00+00:00,2012-03-01 14:31:00+00:00,2012-03-01 21:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'id': '3768f454290d4aa1997fcf18a912186f', 'dt': Timestamp('2012-03-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-01 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1237.48675,1237.48675,1237.48675,0,34.410000000000004,-0.9962955619885903,0.5201039421100221,0.0,0.0,0.23748674999999908,,,2.7765375893223623,4.628073295063272,-0.09656030360279187,2.695110530475611,0.0,0.0,41,2012-03
2012-03-02 21:00:00+00:00,2012-03-02 14:31:00+00:00,2012-03-02 21:00:00+00:00,0,340.4,0.0,340.4,-0.18020000000001346,-340.5802,0.0,"[{'id': '3768f454290d4aa1997fcf18a912186f', 'dt': Timestamp('2012-03-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-01 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 10, 'dt': Timestamp('2012-03-02 21:00:00+0000', tz='UTC'), 'price': 34.05702, 'order_id': '3768f454290d4aa1997fcf18a912186f', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.0001456177207553866,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 34.05802, 'last_sale_price': 34.04}]",0.27511371373569465,0.0,0.27511371373569465,340.4,0.0,340.4,1237.48675,896.90655,1237.30655,1,34.04,-0.2567319422209564,0.5139236567433827,0.0,0.0,0.23730654999999912,,,2.741324260377237,4.569808177640554,-0.09669186043222112,2.695110530475611,0.0,0.0,42,2012-03
2012-03-05 21:00:00+00:00,2012-03-05 14:31:00+00:00,2012-03-05 21:00:00+00:00,0,337.70000000000005,0.0,337.70000000000005,-2.7000000000000455,0.0,0.0,[],[],-0.0021821593040141085,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 34.05802, 'last_sale_price': 33.77}]",0.27352843705551383,340.4,0.27352843705551383,337.70000000000005,340.4,337.70000000000005,896.90655,896.90655,1234.60655,1,33.77,-0.6907782379501365,0.5081171883953753,0.0,0.0,0.23460654999999897,,,2.683001933829849,4.473713205353849,-0.09866302269337063,2.695110530475611,0.0,0.0,43,2012-03
2012-03-06 21:00:00+00:00,2012-03-06 14:31:00+00:00,2012-03-06 21:00:00+00:00,0,331.1,0.0,331.1,-6.599999999999909,0.0,0.0,"[{'id': '7b37a5e570554e3f81b87fa22478cbab', 'dt': Timestamp('2012-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-06 21:00:00+0000', tz='UTC'), 'amount': -10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],-0.005345832646036053,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 34.05802, 'last_sale_price': 33.11}]",0.26962396902524666,337.70000000000005,0.26962396902524666,331.1,337.70000000000005,331.1,896.90655,896.90655,1228.00655,1,33.11,0.9468459766819984,0.5028333481834264,0.0,0.0,0.22800654999999903,,,2.5886881599142515,4.317058201166978,-0.10348141933173588,2.695110530475611,0.0,0.0,44,2012-03
2012-03-07 21:00:00+00:00,2012-03-07 14:31:00+00:00,2012-03-07 21:00:00+00:00,0,0.0,0.0,0.0,-0.07559999999989486,331.0244,0.0,"[{'id': '7b37a5e570554e3f81b87fa22478cbab', 'dt': Timestamp('2012-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-06 21:00:00+0000', tz='UTC'), 'amount': -10, 'filled': -10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -10, 'dt': Timestamp('2012-03-07 21:00:00+0000', tz='UTC'), 'price': 33.10344, 'order_id': '7b37a5e570554e3f81b87fa22478cbab', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-6.15631895448665e-05,[],0.0,331.1,0.0,0.0,331.1,0.0,896.90655,1227.9309500000002,1227.9309500000002,0,33.12,0.7148664360166127,0.49724036346913303,0.0,0.0,0.22793094999999908,,,2.5589390571712483,4.2676645835649065,-0.10353661187504805,2.695110530475611,0.0,0.0,45,2012-03
2012-03-08 21:00:00+00:00,2012-03-08 14:31:00+00:00,2012-03-08 21:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1227.9309500000002,1227.9309500000002,1227.9309500000002,0,33.07,0.3148059294968071,0.49182643958604205,0.0,0.0,0.22793094999999908,,,2.5308658661896613,4.221022040108194,-0.10353661187504805,2.695110530475611,0.0,0.0,46,2012-03
2012-03-09 21:00:00+00:00,2012-03-09 14:31:00+00:00,2012-03-09 21:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'id': 'b690cf5547984f3393a5e775c27f922a', 'dt': Timestamp('2012-03-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-09 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1227.9309500000002,1227.9309500000002,1227.9309500000002,0,34.74,-0.9866133258916033,0.48658556766449684,0.0,0.0,0.22793094999999908,,,2.5036968945108433,4.1758761213529745,-0.10353661187504805,2.695110530475611,0.0,0.0,47,2012-03
2012-03-12 20:00:00+00:00,2012-03-12 13:31:00+00:00,2012-03-12 20:00:00+00:00,0,360.09999999999997,0.0,360.09999999999997,-0.1900500000001557,-360.29005,0.0,"[{'id': 'b690cf5547984f3393a5e775c27f922a', 'dt': Timestamp('2012-03-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-09 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5489dcd0b84d4043aa62d3832c30432e', 'dt': Timestamp('2012-03-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-12 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 10, 'dt': Timestamp('2012-03-12 20:00:00+0000', tz='UTC'), 'price': 36.028005, 'order_id': 'b690cf5547984f3393a5e775c27f922a', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.0001547725464531302,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 36.029005, 'last_sale_price': 36.01}]",0.2933029273521799,0.0,0.2933029273521799,360.09999999999997,0.0,360.09999999999997,1227.9309500000002,867.6409000000001,1227.7409,1,36.01,0.8090245059364318,0.4815170105399217,0.0,0.0,0.22774089999999902,,,2.4756544799890947,4.129330652778237,-0.10367535979643012,2.695110530475611,0.0,0.0,48,2012-03
2012-03-13 20:00:00+00:00,2012-03-13 13:31:00+00:00,2012-03-13 20:00:00+00:00,0,721.8000000000001,0.0,721.8000000000001,0.6095500000001266,-361.09045000000003,0.0,"[{'id': '5489dcd0b84d4043aa62d3832c30432e', 'dt': Timestamp('2012-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-12 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '43d0c60023a94f9a8261d68f00a331b8', 'dt': Timestamp('2012-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-13 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 10, 'dt': Timestamp('2012-03-13 20:00:00+0000', tz='UTC'), 'price': 36.108045000000004, 'order_id': '5489dcd0b84d4043aa62d3832c30432e', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.0004964809757499467,"[{'sid': Equity(2862 [TSLA]), 'amount': 20, 'cost_basis': 36.069024999999996, 'last_sale_price': 36.09}]",0.5876173204479227,360.09999999999997,0.5876173204479227,721.8000000000001,360.09999999999997,721.8000000000001,867.6409000000001,506.55045000000007,1228.3504500000001,1,36.09,0.9240050868513149,0.4765715434735139,0.0,0.0,0.2283504499999991,,,2.4556546380650195,4.0959138216302025,-0.10367535979643012,2.695110530475611,0.0,0.0,49,2012-03
2012-03-14 20:00:00+00:00,2012-03-14 13:31:00+00:00,2012-03-14 20:00:00+00:00,0,1058.7,0.0,1058.7,-16.186449999999923,-353.08644999999996,0.0,"[{'id': '43d0c60023a94f9a8261d68f00a331b8', 'dt': Timestamp('2012-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-13 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 10, 'dt': Timestamp('2012-03-14 20:00:00+0000', tz='UTC'), 'price': 35.307645, 'order_id': '43d0c60023a94f9a8261d68f00a331b8', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.013177387609537683,"[{'sid': Equity(2862 [TSLA]), 'amount': 30, 'cost_basis': 35.815565, 'last_sale_price': 35.29}]",0.8733966690975807,721.8000000000001,0.8733966690975807,1058.7,721.8000000000001,1058.7,506.55045000000007,153.46400000000006,1212.1640000000002,1,35.29,-0.46667478241321403,0.4733772740015908,0.0,0.0,0.21216399999999913,,,2.282482164791941,3.7992224214469266,-0.1150474329170592,2.695110530475611,0.0,0.0,50,2012-03
2012-03-15 20:00:00+00:00,2012-03-15 13:31:00+00:00,2012-03-15 20:00:00+00:00,0,1050.0,0.0,1050.0,-8.700000000000273,0.0,0.0,[],[],-0.0071772466431938575,"[{'sid': Equity(2862 [TSLA]), 'amount': 30, 'cost_basis': 35.815565, 'last_sale_price': 35.0}]",0.8724814369187612,1058.7,0.8724814369187612,1050.0,1058.7,1050.0,153.46400000000006,153.46400000000006,1203.464,1,35.0,0.6384243023336791,0.46931205426921835,0.0,0.0,0.20346399999999876,,,2.1815449776590077,3.6300278835862483,-0.12139895575854094,2.695110530475611,0.0,0.0,51,2012-03
2012-03-16 20:00:00+00:00,2012-03-16 13:31:00+00:00,2012-03-16 20:00:00+00:00,0,1059.6,0.0,1059.6,9.599999999999909,0.0,0.0,[],[],0.007976973137542975,"[{'sid': Equity(2862 [TSLA]), 'amount': 30, 'cost_basis': 35.815565, 'last_sale_price': 35.32}]",0.8734905990120885,1050.0,0.8734905990120885,1059.6,1050.0,1059.6,153.46400000000006,153.46400000000006,1213.0639999999999,1,35.32,0.177909097901998,0.46476805935070087,0.0,0.0,0.2130639999999988,,,2.2436869829657935,3.733354296259153,-0.12139895575854094,2.695110530475611,0.0,0.0,52,2012-03
2012-03-19 20:00:00+00:00,2012-03-19 13:31:00+00:00,2012-03-19 20:00:00+00:00,0,1049.4,0.0,1049.4,-10.199999999999818,0.0,0.0,"[{'id': '5ef7a6026f9146ec9cfbd3f79fb822dc', 'dt': Timestamp('2012-03-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-19 20:00:00+0000', tz='UTC'), 'amount': -30, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],-0.008408459899889698,"[{'sid': Equity(2862 [TSLA]), 'amount': 30, 'cost_basis': 35.815565, 'last_sale_price': 34.980000000000004}]",0.872417829447053,1059.6,0.872417829447053,1049.4,1059.6,1049.4,153.46400000000006,153.46400000000006,1202.864,1,34.980000000000004,-0.9994706399093539,0.46108978407375045,0.0,0.0,0.20286399999999905,,,2.132206941930359,3.5456856140534434,-0.12183699181657397,2.695110530475611,0.0,0.0,53,2012-03
2012-03-20 20:00:00+00:00,2012-03-20 13:31:00+00:00,2012-03-20 20:00:00+00:00,0,0.0,0.0,0.0,-1.1544000000001233,1048.2456,0.0,"[{'id': '5ef7a6026f9146ec9cfbd3f79fb822dc', 'dt': Timestamp('2012-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2012-03-19 20:00:00+0000', tz='UTC'), 'amount': -30, 'filled': -30, 'commission': 0.03, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -30, 'dt': Timestamp('2012-03-20 20:00:00+0000', tz='UTC'), 'price': 34.94252, 'order_id': '5ef7a6026f9146ec9cfbd3f79fb822dc', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.0009597094933426753,[],0.0,1049.4,0.0,0.0,1049.4,0.0,153.46400000000006,1201.7096,1201.7096,0,34.96,-0.4093245933954503,0.45683987276840293,0.0,0.0,0.20170959999999893,,,2.102386364715704,3.496298323895835,-0.1226797731922299,2.695110530475611,0.0,0.0,54,2012-03
2012-03-21 20:00:00+00:00,2012-03-21 13:31:00+00:00,2012-03-21 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1201.7096,1201.7096,1201.7096,0,35.15,-0.45921908536674205,0.4526636295371799,0.0,0.0,0.20170959999999893,,,2.083204965676071,3.4643679900132085,-0.1226797731922299,2.695110530475611,0.0,0.0,55,2012-03
2012-03-22 20:00:00+00:00,2012-03-22 13:31:00+00:00,2012-03-22 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1201.7096,1201.7096,1201.7096,0,34.4,-0.9887425563447878,0.44859986641757466,0.0,0.0,0.20170959999999893,,,2.0645391650941303,3.433296797442835,-0.1226797731922299,2.695110530475611,0.0,0.0,56,2012-03
2012-03-23 20:00:00+00:00,2012-03-23 13:31:00+00:00,2012-03-23 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1201.7096,1201.7096,1201.7096,0,34.08,0.542232425264932,0.444643623191718,0.0,0.0,0.20170959999999893,,,2.046366270931455,3.4030468967969134,-0.1226797731922299,2.695110530475611,0.0,0.0,57,2012-03
2012-03-26 20:00:00+00:00,2012-03-26 13:31:00+00:00,2012-03-26 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,1201.7096,1201.7096,1201.7096,0,37.4,-0.6681631615499407,0.44079024057808824,0.0,0.0,0.20170959999999893,,,2.0286649651279993,3.373582732722988,-0.1226797731922299,2.695110530475611,0.0,0.0,58,2012-03
