,period_open,period_close,transactions,returns,positions,gross_leverage,starting_exposure,net_leverage,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,TSLA,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algo_volatility,benchmark_period_return,benchmark_volatility
2012-03-07 21:00:00+00:00,2012-03-07 14:31:00+00:00,2012-03-07 21:00:00+00:00,[],0.000649977624519904,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 33.12}]",2.1513275776226854,3311.0,2.1513275776226854,3311.9999999999995,3311.0,3311.9999999999995,-1772.4854999999998,-1772.4854999999998,1539.5144999999998,1,0,3311.9999999999995,0.0,3311.9999999999995,0.9999999999995453,0.0,0.0,[],33.12,0.5395144999999992,,,2.159808043575045,3.8516859160789516,-0.5187576988250517,4.499377609130635,0.0,0.0,45,2012-03,2.279178715338097,0.0,0.0
2012-03-08 21:00:00+00:00,2012-03-08 14:31:00+00:00,2012-03-08 21:00:00+00:00,[],-0.00324777714013047,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 33.07}]",2.155079016848651,3311.9999999999995,2.155079016848651,3307.0,3311.9999999999995,3307.0,-1772.4854999999998,-1772.4854999999998,1534.5145000000002,1,0,3307.0,0.0,3307.0,-4.999999999999545,0.0,0.0,[],33.07,0.5345144999999998,,,2.128240323074525,3.795445754838395,-0.5187576988250517,4.499377609130635,0.0,0.0,46,2012-03,2.254342945077736,0.0,0.0
2012-03-09 21:00:00+00:00,2012-03-09 14:31:00+00:00,2012-03-09 21:00:00+00:00,[],0.10882920949916075,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 34.74}]",2.041710487921202,3307.0,2.041710487921202,3474.0,3307.0,3474.0,-1772.4854999999998,-1772.4854999999998,1701.5145000000002,1,0,3474.0,0.0,3474.0,167.0,0.0,0.0,[],34.74,0.7015144999999996,,,2.3574469143507764,4.221446828859303,-0.5187576988250517,4.499377609130635,0.0,0.0,47,2012-03,2.239377195944727,0.0,0.0
2012-03-12 20:00:00+00:00,2012-03-12 13:31:00+00:00,2012-03-12 20:00:00+00:00,[],0.07463938743983678,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 36.01}]",1.9693581866591703,3474.0,1.9693581866591703,3601.0,3474.0,3601.0,-1772.4854999999998,-1772.4854999999998,1828.5145000000002,1,0,3601.0,0.0,3601.0,127.0,0.0,0.0,[],36.01,0.8285144999999998,,,2.5063045863760025,4.493900522478298,-0.5187576988250517,4.499377609130635,0.0,0.0,48,2012-03,2.2188388728459025,0.0,0.0
2012-03-13 20:00:00+00:00,2012-03-13 13:31:00+00:00,2012-03-13 20:00:00+00:00,[],0.004375136210295505,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 36.09}]",1.9651355870046217,3601.0,1.9651355870046217,3609.0000000000005,3601.0,3609.0000000000005,-1772.4854999999998,-1772.4854999999998,1836.5145000000007,1,0,3609.0000000000005,0.0,3609.0000000000005,8.000000000000455,0.0,0.0,[],36.09,0.8365145000000003,,,2.4909688893487303,4.466179207112982,-0.5187576988250517,4.499377609130635,0.0,0.0,49,2012-03,2.195970899289836,0.0,0.0
2012-03-14 20:00:00+00:00,2012-03-14 13:31:00+00:00,2012-03-14 20:00:00+00:00,[],-0.04356077776679701,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 35.29}]",2.0090924384626483,3609.0000000000005,2.0090924384626483,3529.0,3609.0000000000005,3529.0,-1772.4854999999998,-1772.4854999999998,1756.5145000000002,1,0,3529.0,0.0,3529.0,-80.00000000000045,0.0,0.0,[],35.29,0.7565145,,,2.3600770348659887,4.226493195754899,-0.5187576988250517,4.499377609130635,0.0,0.0,50,2012-03,2.178380998717054,0.0,0.0
2012-03-15 20:00:00+00:00,2012-03-15 13:31:00+00:00,2012-03-15 20:00:00+00:00,[],-0.016509969032421856,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 35.0}]",2.0260321982825613,3529.0,2.0260321982825613,3500.0,3529.0,3500.0,-1772.4854999999998,-1772.4854999999998,1727.5145000000002,1,0,3500.0,0.0,3500.0,-29.0,0.0,0.0,[],35.0,0.7275145000000001,,,2.297799981002809,4.115209429655205,-0.5187576988250517,4.499377609130635,0.0,0.0,51,2012-03,2.158047495624086,0.0,0.0
2012-03-16 20:00:00+00:00,2012-03-16 13:31:00+00:00,2012-03-16 20:00:00+00:00,[],0.01852372295572624,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 35.32}]",2.0073719199245015,3500.0,2.0073719199245015,3532.0,3500.0,3532.0,-1772.4854999999998,-1772.4854999999998,1759.5145000000002,1,0,3532.0,0.0,3532.0,32.0,0.0,0.0,[],35.32,0.7595145000000001,,,2.3180455785681264,4.150672774226443,-0.5187576988250517,4.499377609130635,0.0,0.0,52,2012-03,2.136786935304619,0.0,0.0
2012-03-19 20:00:00+00:00,2012-03-19 13:31:00+00:00,2012-03-19 20:00:00+00:00,[],-0.01932351225295359,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 34.980000000000004}]",2.0272214461251985,3532.0,2.0272214461251985,3498.0000000000005,3532.0,3498.0000000000005,-1772.4854999999998,-1772.4854999999998,1725.5145000000007,1,0,3498.0000000000005,0.0,3498.0000000000005,-33.999999999999545,0.0,0.0,[],34.980000000000004,0.7255145000000005,,,2.2512649758700447,4.0310398649816435,-0.5187576988250517,4.499377609130635,0.0,0.0,53,2012-03,2.117847387374075,0.0,0.0
2012-03-20 20:00:00+00:00,2012-03-20 13:31:00+00:00,2012-03-20 20:00:00+00:00,[],-0.001159074583262254,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 34.96}]",2.028413454020839,3498.0000000000005,2.028413454020839,3496.0,3498.0000000000005,3496.0,-1772.4854999999998,-1772.4854999999998,1723.5145000000002,1,0,3496.0,0.0,3496.0,-2.0000000000004547,0.0,0.0,[],34.96,0.7235145000000001,,,2.2276650096065826,3.9889158222096373,-0.5187576988250517,4.499377609130635,0.0,0.0,54,2012-03,2.0982209442731596,0.0,0.0
2012-03-21 20:00:00+00:00,2012-03-21 13:31:00+00:00,2012-03-21 20:00:00+00:00,[],0.011023986163156696,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 35.15}]",2.017199856873501,3496.0,2.017199856873501,3515.0,3496.0,3515.0,-1772.4854999999998,-1772.4854999999998,1742.5145000000002,1,0,3515.0,0.0,3515.0,19.0,0.0,0.0,[],35.15,0.7425145,,,2.231930968962801,3.995989157267243,-0.5187576988250517,4.499377609130635,0.0,0.0,55,2012-03,2.0787645771603662,0.0,0.0
2012-03-22 20:00:00+00:00,2012-03-22 13:31:00+00:00,2012-03-22 20:00:00+00:00,[],-0.04304124872418558,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 34.4}]",2.062950577041459,3515.0,2.062950577041459,3440.0,3515.0,3440.0,-1772.4854999999998,-1772.4854999999998,1667.5145000000002,1,0,3440.0,0.0,3440.0,-75.0,0.0,0.0,[],34.4,0.6675145,,,2.1140171928594,3.779943977518556,-0.5187576988250517,4.499377609130635,0.0,0.0,56,2012-03,2.063901078096499,0.0,0.0
2012-03-23 20:00:00+00:00,2012-03-23 13:31:00+00:00,2012-03-23 20:00:00+00:00,[],-0.01919023792596708,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 34.08}]",2.083747958211315,3440.0,2.083747958211315,3408.0,3440.0,3408.0,-1772.4854999999998,-1772.4854999999998,1635.5145000000002,1,0,3408.0,0.0,3408.0,-32.0,0.0,0.0,[],34.08,0.6355145,,,2.0528012932288893,3.67020358808552,-0.5187576988250517,4.499377609130635,0.0,0.0,57,2012-03,2.046830016649298,0.0,0.0
2012-03-26 20:00:00+00:00,2012-03-26 13:31:00+00:00,2012-03-26 20:00:00+00:00,[],0.20299422597598493,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 37.4}]",1.900875444628235,3408.0,1.900875444628235,3740.0,3408.0,3740.0,-1772.4854999999998,-1772.4854999999998,1967.5145000000002,1,0,3740.0,0.0,3740.0,332.0,0.0,0.0,[],37.4,0.9675145,,,2.4260181845530044,4.415557394918347,-0.5187576988250517,4.499377609130635,0.0,0.0,58,2012-03,2.06563435418903,0.0,0.0
2012-03-27 20:00:00+00:00,2012-03-27 13:31:00+00:00,2012-03-27 20:00:00+00:00,[],0.02744579518981949,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 37.94}]",1.8768106783305287,3740.0,1.8768106783305287,3794.0,3740.0,3794.0,-1772.4854999999998,-1772.4854999999998,2021.5145000000002,1,0,3794.0,0.0,3794.0,54.0,0.0,0.0,[],37.94,1.0215145000000003,,,2.462903063085311,4.482155109892496,-0.5187576988250517,4.499377609130635,0.0,0.0,59,2012-03,2.0478093390371837,0.0,0.0
2012-03-28 20:00:00+00:00,2012-03-28 13:31:00+00:00,2012-03-28 20:00:00+00:00,[],-0.004452107565886765,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 37.85}]",1.8807317910007604,3794.0,1.8807317910007604,3785.0,3794.0,3785.0,-1772.4854999999998,-1772.4854999999998,2012.5145000000002,1,0,3785.0,0.0,3785.0,-9.0,0.0,0.0,[],37.85,1.0125145000000004,,,2.432692298924436,4.427741147451291,-0.5187576988250517,4.499377609130635,0.0,0.0,60,2012-03,2.030999884055062,0.0,0.0
2012-03-29 20:00:00+00:00,2012-03-29 13:31:00+00:00,2012-03-29 20:00:00+00:00,[],-0.025838323152454268,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 37.33}]",1.904092012581391,3785.0,1.904092012581391,3733.0,3785.0,3733.0,-1772.4854999999998,-1772.4854999999998,1960.5145000000002,1,0,3733.0,0.0,3733.0,-52.0,0.0,0.0,[],37.33,0.9605145000000004,,,2.3575270239522976,4.290018985810266,-0.5187576988250517,4.499377609130635,0.0,0.0,61,2012-03,2.016120756514032,0.0,0.0
2012-03-30 20:00:00+00:00,2012-03-30 13:31:00+00:00,2012-03-30 20:00:00+00:00,[],-0.004590631693874192,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 37.24}]",1.908261506640099,3733.0,1.908261506640099,3724.0,3733.0,3724.0,-1772.4854999999998,-1772.4854999999998,1951.5145000000002,1,0,3724.0,0.0,3724.0,-9.0,0.0,0.0,[],37.24,0.9515145000000005,,,2.328769199269145,4.238152672355712,-0.5187576988250517,4.499377609130635,0.0,0.0,62,2012-03,2.0000858081182935,0.0,0.0
2012-04-02 20:00:00+00:00,2012-04-02 13:31:00+00:00,2012-04-02 20:00:00+00:00,[],-0.033819887067198295,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 36.58}]",1.9400540276937672,3724.0,1.9400540276937672,3658.0,3724.0,3658.0,-1772.4854999999998,-1772.4854999999998,1885.5145000000002,1,0,3658.0,0.0,3658.0,-66.0,0.0,0.0,[],36.58,0.8855145000000004,,,2.239213928781039,4.07247009960701,-0.5187576988250517,4.499377609130635,0.0,0.0,63,2012-04,1.986646415335108,0.0,0.0
2012-04-03 20:00:00+00:00,2012-04-03 13:31:00+00:00,2012-04-03 20:00:00+00:00,[],0.07584136849650314,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 38.01}]",1.8737849791066317,3658.0,1.8737849791066317,3801.0,3658.0,3801.0,-1772.4854999999998,-1772.4854999999998,2028.5145000000002,1,0,3801.0,0.0,3801.0,143.0,0.0,0.0,[],38.01,1.0285145000000004,,,2.3693919192385353,4.31607090116929,-0.5187576988250517,4.499377609130635,0.0,0.0,64,2012-04,1.9741957636602596,0.0,0.0
2012-04-04 20:00:00+00:00,2012-04-04 13:31:00+00:00,2012-04-04 20:00:00+00:00,[],-0.1483844458592729,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 35.0}]",2.0260321982825613,3801.0,2.0260321982825613,3500.0,3801.0,3500.0,-1772.4854999999998,-1772.4854999999998,1727.5145000000002,1,0,3500.0,0.0,3500.0,-301.0,0.0,0.0,[],35.0,0.7275145000000003,,,2.029302834104144,3.6167034528079514,-0.5187576988250517,4.499377609130635,0.0,0.0,65,2012-04,1.9861031055976548,0.0,0.0
2012-04-05 20:00:00+00:00,2012-04-05 13:31:00+00:00,2012-04-05 20:00:00+00:00,[],-0.030101049803054947,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 34.480000000000004}]",2.057875357091806,3500.0,2.057875357091806,3448.0000000000005,3500.0,3448.0000000000005,-1772.4854999999998,-1772.4854999999998,1675.5145000000007,1,0,3448.0000000000005,0.0,3448.0000000000005,-51.999999999999545,0.0,0.0,[],34.480000000000004,0.6755145000000007,,,1.953751553248831,3.4803562671579695,-0.5187576988250517,4.499377609130635,0.0,0.0,66,2012-04,1.9728233286615782,0.0,0.0
2012-04-09 20:00:00+00:00,2012-04-09 13:31:00+00:00,2012-04-09 20:00:00+00:00,[],-0.07937860281125608,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 33.15}]",2.1490883878239067,3448.0000000000005,2.1490883878239067,3315.0,3448.0000000000005,3315.0,-1772.4854999999998,-1772.4854999999998,1542.5145000000002,1,0,3315.0,0.0,3315.0,-133.00000000000045,0.0,0.0,[],33.15,0.5425145000000002,,,1.7790376149356937,3.1519037011707636,-0.5187576988250517,4.499377609130635,0.0,0.0,67,2012-04,1.966411406337715,0.0,0.0
2012-04-10 20:00:00+00:00,2012-04-10 13:31:00+00:00,2012-04-10 20:00:00+00:00,[],-0.04473215648864237,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 32.46}]",2.202896544282394,3315.0,2.202896544282394,3246.0,3315.0,3246.0,-1772.4854999999998,-1772.4854999999998,1473.5145000000002,1,0,3246.0,0.0,3246.0,-69.0,0.0,0.0,[],32.46,0.4735145000000003,,,1.6783639437181566,2.969119039101886,-0.5187576988250517,4.499377609130635,0.0,0.0,68,2012-04,1.9549406319079032,0.0,0.0
2012-04-11 20:00:00+00:00,2012-04-11 13:31:00+00:00,2012-04-11 20:00:00+00:00,[],0.042754923687551294,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 33.09}]",2.153575511327748,3246.0,2.153575511327748,3309.0000000000005,3246.0,3309.0000000000005,-1772.4854999999998,-1772.4854999999998,1536.5145000000007,1,0,3309.0000000000005,0.0,3309.0000000000005,63.000000000000455,0.0,0.0,[],33.09,0.5365145000000007,,,1.746056815345026,3.089861426104646,-0.5187576988250517,4.499377609130635,0.0,0.0,69,2012-04,1.9413446658000826,0.0,0.0
2012-04-12 20:00:00+00:00,2012-04-12 13:31:00+00:00,2012-04-12 20:00:00+00:00,[],0.022778828315645372,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 33.44}]",2.1278836434534965,3309.0000000000005,2.1278836434534965,3344.0,3309.0000000000005,3344.0,-1772.4854999999998,-1772.4854999999998,1571.5145000000002,1,0,3344.0,0.0,3344.0,34.999999999999545,0.0,0.0,[],33.44,0.5715145000000004,,,1.7761974833976821,3.1430014305667875,-0.5187576988250517,4.499377609130635,0.0,0.0,70,2012-04,1.927306867753069,0.0,0.0
2012-04-13 20:00:00+00:00,2012-04-13 13:31:00+00:00,2012-04-13 20:00:00+00:00,[],0.009544932611185164,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 33.59}]",2.1172198552235098,3344.0,2.1172198552235098,3359.0000000000005,3344.0,3359.0000000000005,-1772.4854999999998,-1772.4854999999998,1586.5145000000007,1,0,3359.0000000000005,0.0,3359.0000000000005,15.000000000000455,0.0,0.0,[],33.59,0.5865145000000007,,,1.781515299021808,3.152114603509792,-0.5187576988250517,4.499377609130635,0.0,0.0,71,2012-04,1.9135060032968603,0.0,0.0
2012-04-16 20:00:00+00:00,2012-04-16 13:31:00+00:00,2012-04-16 20:00:00+00:00,[],-0.08446188169096491,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 32.25}]",2.2202876460097296,3359.0000000000005,2.2202876460097296,3225.0,3359.0000000000005,3225.0,-1772.4854999999998,-1772.4854999999998,1452.5145000000002,1,0,3225.0,0.0,3225.0,-134.00000000000045,0.0,0.0,[],32.25,0.4525145000000004,,,1.6062275410032776,2.824475758644739,-0.5187576988250517,4.499377609130635,0.0,0.0,72,2012-04,1.9088062951968179,0.0,0.0
2012-04-17 20:00:00+00:00,2012-04-17 13:31:00+00:00,2012-04-17 20:00:00+00:00,[],-0.0006884612855845296,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 32.24}]",2.2211283456004054,3225.0,2.2211283456004054,3224.0,3225.0,3224.0,-1772.4854999999998,-1772.4854999999998,1451.5145000000002,1,0,3224.0,0.0,3224.0,-1.0,0.0,0.0,[],32.24,0.45151450000000026,,,1.5939615793118003,2.802856794152092,-0.5187576988250517,4.499377609130635,0.0,0.0,73,2012-04,1.895654817956634,0.0,0.0
2012-04-18 20:00:00+00:00,2012-04-18 13:31:00+00:00,2012-04-18 20:00:00+00:00,[],0.02893529482481938,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 32.660000000000004}]",2.18678827691328,3224.0,2.18678827691328,3266.0000000000005,3224.0,3266.0000000000005,-1772.4854999999998,-1772.4854999999998,1493.5145000000007,1,0,3266.0000000000005,0.0,3266.0000000000005,42.000000000000455,0.0,0.0,[],32.660000000000004,0.4935145000000005,,,1.6354177989248109,2.8758810923266194,-0.5187576988250517,4.499377609130635,0.0,0.0,74,2012-04,1.882885776131413,0.0,0.0
2012-04-19 20:00:00+00:00,2012-04-19 13:31:00+00:00,2012-04-19 20:00:00+00:00,[],0.03347808139793762,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 33.160000000000004}]",2.148343925502481,3266.0000000000005,2.148343925502481,3316.0000000000005,3266.0000000000005,3316.0000000000005,-1772.4854999999998,-1772.4854999999998,1543.5145000000007,1,0,3316.0000000000005,0.0,3316.0000000000005,50.0,0.0,0.0,[],33.160000000000004,0.5435145000000006,,,1.684410405428361,2.9624069895023064,-0.5187576988250517,4.499377609130635,0.0,0.0,75,2012-04,1.8705262423867404,0.0,0.0
2012-04-20 20:00:00+00:00,2012-04-20 13:31:00+00:00,2012-04-20 20:00:00+00:00,[],0.0,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 33.160000000000004}]",2.148343925502481,3316.0000000000005,2.148343925502481,3316.0000000000005,3316.0000000000005,3316.0000000000005,-1772.4854999999998,-1772.4854999999998,1543.5145000000007,1,0,3316.0000000000005,0.0,3316.0000000000005,0.0,0.0,0.0,[],33.160000000000004,0.5435145000000006,,,1.6733152049849576,2.942852934293588,-0.5187576988250517,4.499377609130635,0.0,0.0,76,2012-04,1.858153701396845,0.0,0.0
2012-04-23 20:00:00+00:00,2012-04-23 13:31:00+00:00,2012-04-23 20:00:00+00:00,[],-0.07904039774164762,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 31.94}]",2.246899345733019,3316.0000000000005,2.246899345733019,3194.0,3316.0000000000005,3194.0,-1772.4854999999998,-1772.4854999999998,1421.5145000000002,1,0,3194.0,0.0,3194.0,-122.00000000000045,0.0,0.0,[],31.94,0.42151450000000024,,,1.5163520863305313,2.6527435213270096,-0.5187576988250517,4.499377609130635,0.0,0.0,77,2012-04,1.8532760188213784,0.0,0.0
2012-04-24 20:00:00+00:00,2012-04-24 13:31:00+00:00,2012-04-24 20:00:00+00:00,[],-0.008441700735377644,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 31.82}]",2.2575149102758427,3194.0,2.2575149102758427,3182.0,3194.0,3182.0,-1772.4854999999998,-1772.4854999999998,1409.5145000000002,1,0,3182.0,0.0,3182.0,-12.0,0.0,0.0,[],31.82,0.4095145000000002,,,1.4916420453606813,2.609501243427757,-0.5187576988250517,4.499377609130635,0.0,0.0,78,2012-04,1.8415392158346184,0.0,0.0
2012-04-25 20:00:00+00:00,2012-04-25 13:31:00+00:00,2012-04-25 20:00:00+00:00,[],0.07733159183534499,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 32.910000000000004}]",2.1672496377216017,3182.0,2.1672496377216017,3291.0000000000005,3182.0,3291.0000000000005,-1772.4854999999998,-1772.4854999999998,1518.5145000000007,1,0,3291.0000000000005,0.0,3291.0000000000005,109.00000000000045,0.0,0.0,[],32.910000000000004,0.5185145000000007,,,1.6137228772080812,2.8287679797643652,-0.5187576988250517,4.499377609130635,0.0,0.0,79,2012-04,1.83353923285506,0.0,0.0
2012-04-26 20:00:00+00:00,2012-04-26 13:31:00+00:00,2012-04-26 20:00:00+00:00,[],0.03819522302882161,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 33.49}]",2.1243065001939403,3291.0000000000005,2.1243065001939403,3349.0,3291.0000000000005,3349.0,-1772.4854999999998,-1772.4854999999998,1576.5145000000002,1,0,3349.0,0.0,3349.0,57.999999999999545,0.0,0.0,[],33.49,0.5765145000000003,,,1.6692179635296471,2.9267847724236544,-0.5187576988250517,4.499377609130635,0.0,0.0,80,2012-04,1.8225024668712546,0.0,0.0
2012-04-27 20:00:00+00:00,2012-04-27 13:31:00+00:00,2012-04-27 20:00:00+00:00,[],-0.009514660347240467,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 33.34}]",2.135106654469106,3349.0,2.135106654469106,3334.0000000000005,3349.0,3334.0000000000005,-1772.4854999999998,-1772.4854999999998,1561.5145000000007,1,0,3334.0000000000005,0.0,3334.0000000000005,-14.999999999999545,0.0,0.0,[],33.34,0.5615145000000006,,,1.6423043431330167,2.8796260584322946,-0.5187576988250517,4.499377609130635,0.0,0.0,81,2012-04,1.811476203042047,0.0,0.0
2012-04-30 20:00:00+00:00,2012-04-30 13:31:00+00:00,2012-04-30 20:00:00+00:00,[],-0.013448482226709912,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 33.13}]",2.1505802120006003,3334.0000000000005,2.1505802120006003,3313.0000000000005,3334.0000000000005,3313.0000000000005,-1772.4854999999998,-1772.4854999999998,1540.5145000000007,1,0,3313.0000000000005,0.0,3313.0000000000005,-21.0,0.0,0.0,[],33.13,0.5405145000000007,,,1.6089400345357188,2.821019231612936,-0.5187576988250517,4.499377609130635,0.0,0.0,82,2012-04,1.800803797454767,0.0,0.0
